transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00002486,2024-09-09 09:19:00+00:00,BTC,0.29,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.872636+00:00
BTCX-00002487,2024-09-09 11:34:00+00:00,BTC,0.14,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.872696+00:00
BTCX-00002488,2024-09-09 14:08:00+00:00,BTC,0.39,COMPRA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.872758+00:00
BTCX-00002489,2024-09-09 15:05:00+00:00,BTC,0.5,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.872817+00:00
BTCX-00002490,2024-09-09 10:41:00+00:00,BTC,0.04,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.872876+00:00
BTCX-00002491,2024-09-09 12:10:00+00:00,BTC,0.35,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.872929+00:00
BTCX-00002492,2024-09-09 13:51:00+00:00,BTC,0.11,VENDA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.872980+00:00
BTCX-00002493,2024-09-09 12:35:00+00:00,BTC,0.47,COMPRA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.873036+00:00
BTCX-00002494,2024-09-09 09:48:00+00:00,BTC,0.34,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.873096+00:00
BTCX-00002495,2024-09-09 16:02:00+00:00,BTC,0.11,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.873154+00:00
BTCX-00002496,2024-09-09 12:40:00+00:00,BTC,0.5,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.873211+00:00
BTCX-00002497,2024-09-10 15:41:00+00:00,BTC,0.26,COMPRA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.873276+00:00
BTCX-00002498,2024-09-10 10:04:00+00:00,BTC,0.05,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.873336+00:00
BTCX-00002499,2024-09-10 20:53:00+00:00,BTC,0.35,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.873394+00:00
BTCX-00002500,2024-09-10 18:50:00+00:00,BTC,0.26,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.873446+00:00
BTCX-00002501,2024-09-10 14:27:00+00:00,BTC,0.33,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.873499+00:00
BTCX-00002502,2024-09-10 16:12:00+00:00,BTC,0.07,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.873557+00:00
BTCX-00002503,2024-09-10 16:24:00+00:00,BTC,0.19,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.873615+00:00
BTCX-00002504,2024-09-10 15:35:00+00:00,BTC,0.18,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.873675+00:00
BTCX-00002505,2024-09-10 17:32:00+00:00,BTC,0.16,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.873735+00:00
BTCX-00002506,2024-09-10 20:25:00+00:00,BTC,0.24,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.873794+00:00
BTCX-00002507,2024-09-10 18:01:00+00:00,BTC,0.26,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.873852+00:00
BTCX-00002508,2024-09-10 16:36:00+00:00,BTC,0.07,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.873924+00:00
BTCX-00002509,2024-09-11 10:06:00+00:00,BTC,0.36,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.873981+00:00
BTCX-00002510,2024-09-11 18:15:00+00:00,BTC,0.06,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874039+00:00
BTCX-00002511,2024-09-11 16:33:00+00:00,BTC,0.47,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.874098+00:00
BTCX-00002512,2024-09-11 13:26:00+00:00,BTC,0.2,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.874156+00:00
BTCX-00002513,2024-09-11 14:44:00+00:00,BTC,0.37,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.874214+00:00
BTCX-00002514,2024-09-11 20:13:00+00:00,BTC,0.49,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.874273+00:00
BTCX-00002515,2024-09-11 14:41:00+00:00,BTC,0.16,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874331+00:00
BTCX-00002516,2024-09-11 16:32:00+00:00,BTC,0.36,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.874391+00:00
BTCX-00002517,2024-09-11 20:04:00+00:00,BTC,0.25,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.874444+00:00
BTCX-00002518,2024-09-11 17:47:00+00:00,BTC,0.08,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.874496+00:00
BTCX-00002519,2024-09-11 10:02:00+00:00,BTC,0.28,VENDA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874558+00:00
BTCX-00002520,2024-09-11 17:31:00+00:00,BTC,0.09,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.874618+00:00
BTCX-00002521,2024-09-11 13:07:00+00:00,BTC,0.28,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874677+00:00
BTCX-00002522,2024-09-11 13:33:00+00:00,BTC,0.21,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874735+00:00
BTCX-00002523,2024-09-11 11:09:00+00:00,BTC,0.19,COMPRA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874795+00:00
BTCX-00002524,2024-09-11 14:33:00+00:00,BTC,0.39,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.874853+00:00
BTCX-00002525,2024-09-12 14:59:00+00:00,BTC,0.48,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.874916+00:00
BTCX-00002526,2024-09-12 20:53:00+00:00,BTC,0.31,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.874969+00:00
BTCX-00002527,2024-09-12 11:09:00+00:00,BTC,0.31,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.875025+00:00
BTCX-00002528,2024-09-12 20:12:00+00:00,BTC,0.13,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.875083+00:00
BTCX-00002529,2024-09-12 14:06:00+00:00,BTC,0.04,VENDA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.875140+00:00
BTCX-00002530,2024-09-12 10:22:00+00:00,BTC,0.41,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.875198+00:00
BTCX-00002531,2024-09-12 09:59:00+00:00,BTC,0.13,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.875264+00:00
BTCX-00002532,2024-09-12 18:46:00+00:00,BTC,0.2,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.875322+00:00
BTCX-00002533,2024-09-12 13:35:00+00:00,BTC,0.35,COMPRA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.875379+00:00
BTCX-00002534,2024-09-12 11:06:00+00:00,BTC,0.47,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.875434+00:00
BTCX-00002535,2024-09-12 13:36:00+00:00,BTC,0.07,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.875501+00:00
BTCX-00002536,2024-09-12 19:49:00+00:00,BTC,0.25,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.875561+00:00
BTCX-00002537,2024-09-12 18:17:00+00:00,BTC,0.48,VENDA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.875618+00:00
BTCX-00002538,2024-09-13 12:13:00+00:00,BTC,0.06,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.875684+00:00
BTCX-00002539,2024-09-13 16:55:00+00:00,BTC,0.01,VENDA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.875744+00:00
BTCX-00002540,2024-09-13 11:32:00+00:00,BTC,0.29,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.875803+00:00
BTCX-00002541,2024-09-13 14:19:00+00:00,BTC,0.33,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.875862+00:00
BTCX-00002542,2024-09-13 15:24:00+00:00,BTC,0.5,VENDA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.875917+00:00
BTCX-00002543,2024-09-13 14:19:00+00:00,BTC,0.34,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.875969+00:00
BTCX-00002544,2024-09-13 18:53:00+00:00,BTC,0.14,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.876027+00:00
BTCX-00002545,2024-09-13 20:09:00+00:00,BTC,0.28,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.876086+00:00
BTCX-00002546,2024-09-13 13:43:00+00:00,BTC,0.08,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.876144+00:00
BTCX-00002547,2024-09-13 11:01:00+00:00,BTC,0.24,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.876202+00:00
BTCX-00002548,2024-09-13 20:27:00+00:00,BTC,0.14,COMPRA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.876267+00:00
BTCX-00002549,2024-09-13 11:59:00+00:00,BTC,0.48,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.876326+00:00
BTCX-00002550,2024-09-16 17:12:00+00:00,BTC,0.01,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.876396+00:00
BTCX-00002551,2024-09-16 14:58:00+00:00,BTC,0.17,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.876451+00:00
BTCX-00002552,2024-09-16 09:41:00+00:00,BTC,0.18,VENDA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.876504+00:00
BTCX-00002553,2024-09-16 20:45:00+00:00,BTC,0.17,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.876562+00:00
BTCX-00002554,2024-09-16 18:52:00+00:00,BTC,0.02,VENDA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.876625+00:00
BTCX-00002555,2024-09-16 16:31:00+00:00,BTC,0.12,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.876684+00:00
BTCX-00002556,2024-09-16 17:51:00+00:00,BTC,0.07,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.876741+00:00
BTCX-00002557,2024-09-16 18:57:00+00:00,BTC,0.46,COMPRA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.876799+00:00
BTCX-00002558,2024-09-16 11:55:00+00:00,BTC,0.09,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.876857+00:00
BTCX-00002559,2024-09-16 09:28:00+00:00,BTC,0.41,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.876914+00:00
BTCX-00002560,2024-09-16 17:17:00+00:00,BTC,0.13,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.876967+00:00
BTCX-00002561,2024-09-16 14:57:00+00:00,BTC,0.46,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877023+00:00
BTCX-00002562,2024-09-16 14:33:00+00:00,BTC,0.01,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877081+00:00
BTCX-00002563,2024-09-16 19:03:00+00:00,BTC,0.05,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.877139+00:00
BTCX-00002564,2024-09-17 10:11:00+00:00,BTC,0.29,COMPRA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877204+00:00
BTCX-00002565,2024-09-17 12:44:00+00:00,BTC,0.33,VENDA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877263+00:00
BTCX-00002566,2024-09-17 20:53:00+00:00,BTC,0.01,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877321+00:00
BTCX-00002567,2024-09-17 14:07:00+00:00,BTC,0.22,VENDA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877378+00:00
BTCX-00002568,2024-09-17 10:36:00+00:00,BTC,0.3,COMPRA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.877434+00:00
BTCX-00002569,2024-09-17 11:46:00+00:00,BTC,0.06,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877488+00:00
BTCX-00002570,2024-09-17 19:01:00+00:00,BTC,0.5,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.877542+00:00
BTCX-00002571,2024-09-17 19:23:00+00:00,BTC,0.3,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.877600+00:00
BTCX-00002572,2024-09-17 13:53:00+00:00,BTC,0.44,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877657+00:00
BTCX-00002573,2024-09-17 11:19:00+00:00,BTC,0.04,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.877715+00:00
BTCX-00002574,2024-09-17 11:17:00+00:00,BTC,0.09,VENDA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.877775+00:00
BTCX-00002575,2024-09-17 12:17:00+00:00,BTC,0.13,COMPRA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.877832+00:00
BTCX-00002576,2024-09-17 20:28:00+00:00,BTC,0.17,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.877889+00:00
BTCX-00002577,2024-09-17 18:23:00+00:00,BTC,0.23,VENDA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.877940+00:00
BTCX-00002578,2024-09-18 09:53:00+00:00,BTC,0.38,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.878009+00:00
BTCX-00002579,2024-09-18 18:13:00+00:00,BTC,0.45,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.878069+00:00
BTCX-00002580,2024-09-18 19:50:00+00:00,BTC,0.19,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.878129+00:00
BTCX-00002581,2024-09-18 17:35:00+00:00,BTC,0.48,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.878187+00:00
BTCX-00002582,2024-09-18 12:16:00+00:00,BTC,0.14,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.878246+00:00
BTCX-00002583,2024-09-18 10:33:00+00:00,BTC,0.43,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.878304+00:00
BTCX-00002584,2024-09-18 16:37:00+00:00,BTC,0.21,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.878362+00:00
BTCX-00002585,2024-09-18 19:37:00+00:00,BTC,0.03,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.878416+00:00
BTCX-00002586,2024-09-18 19:22:00+00:00,BTC,0.01,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.878468+00:00
BTCX-00002587,2024-09-18 14:21:00+00:00,BTC,0.42,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.878528+00:00
BTCX-00002588,2024-09-18 13:10:00+00:00,BTC,0.3,COMPRA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.878587+00:00
BTCX-00002589,2024-09-18 18:29:00+00:00,BTC,0.38,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.878646+00:00
BTCX-00002590,2024-09-18 16:53:00+00:00,BTC,0.16,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.878704+00:00
BTCX-00002591,2024-09-19 14:30:00+00:00,BTC,0.44,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.878769+00:00
BTCX-00002592,2024-09-19 12:48:00+00:00,BTC,0.33,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.878828+00:00
BTCX-00002593,2024-09-19 13:36:00+00:00,BTC,0.26,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.878887+00:00
BTCX-00002594,2024-09-19 11:59:00+00:00,BTC,0.2,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.878940+00:00
BTCX-00002595,2024-09-19 11:42:00+00:00,BTC,0.22,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.878991+00:00
BTCX-00002596,2024-09-19 11:51:00+00:00,BTC,0.23,VENDA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879048+00:00
BTCX-00002597,2024-09-19 16:00:00+00:00,BTC,0.43,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879105+00:00
BTCX-00002598,2024-09-19 13:19:00+00:00,BTC,0.06,COMPRA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879163+00:00
BTCX-00002599,2024-09-19 15:05:00+00:00,BTC,0.47,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.879222+00:00
BTCX-00002600,2024-09-19 17:54:00+00:00,BTC,0.5,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.879280+00:00
BTCX-00002601,2024-09-19 11:22:00+00:00,BTC,0.07,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.879337+00:00
BTCX-00002602,2024-09-19 15:44:00+00:00,BTC,0.14,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.879393+00:00
BTCX-00002603,2024-09-19 16:45:00+00:00,BTC,0.16,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879445+00:00
BTCX-00002604,2024-09-19 14:48:00+00:00,BTC,0.09,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.879498+00:00
BTCX-00002605,2024-09-19 19:46:00+00:00,BTC,0.28,VENDA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879556+00:00
BTCX-00002606,2024-09-19 14:31:00+00:00,BTC,0.43,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.879615+00:00
BTCX-00002607,2024-09-20 12:23:00+00:00,BTC,0.24,VENDA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879680+00:00
BTCX-00002608,2024-09-20 18:38:00+00:00,BTC,0.49,VENDA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:28.879740+00:00
BTCX-00002609,2024-09-20 12:08:00+00:00,BTC,0.32,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.879798+00:00
BTCX-00002610,2024-09-20 13:27:00+00:00,BTC,0.06,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.879856+00:00
BTCX-00002611,2024-09-20 11:27:00+00:00,BTC,0.1,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.879911+00:00
BTCX-00002612,2024-09-20 19:52:00+00:00,BTC,0.31,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.879963+00:00
BTCX-00002613,2024-09-20 11:10:00+00:00,BTC,0.26,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.880017+00:00
BTCX-00002614,2024-09-20 14:43:00+00:00,BTC,0.47,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.880076+00:00
BTCX-00002615,2024-09-20 09:10:00+00:00,BTC,0.21,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.880135+00:00
BTCX-00002616,2024-09-20 15:43:00+00:00,BTC,0.3,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.880192+00:00
BTCX-00002617,2024-09-20 19:25:00+00:00,BTC,0.28,COMPRA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.880252+00:00
BTCX-00002618,2024-09-20 13:47:00+00:00,BTC,0.41,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.880309+00:00
BTCX-00002619,2024-09-20 17:23:00+00:00,BTC,0.5,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.880366+00:00
BTCX-00002620,2024-09-23 14:07:00+00:00,BTC,0.12,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.880428+00:00
BTCX-00002621,2024-09-23 19:05:00+00:00,BTC,0.1,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.880482+00:00
BTCX-00002622,2024-09-23 18:16:00+00:00,BTC,0.13,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.880540+00:00
BTCX-00002623,2024-09-23 16:18:00+00:00,BTC,0.03,COMPRA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.880601+00:00
BTCX-00002624,2024-09-23 14:03:00+00:00,BTC,0.39,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.880660+00:00
BTCX-00002625,2024-09-23 14:43:00+00:00,BTC,0.19,COMPRA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.880717+00:00
BTCX-00002626,2024-09-23 11:18:00+00:00,BTC,0.23,VENDA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.880774+00:00
BTCX-00002627,2024-09-23 14:19:00+00:00,BTC,0.41,COMPRA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.880831+00:00
BTCX-00002628,2024-09-23 14:46:00+00:00,BTC,0.03,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.880889+00:00
BTCX-00002629,2024-09-23 10:34:00+00:00,BTC,0.07,COMPRA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:28.880943+00:00
BTCX-00002630,2024-09-23 19:31:00+00:00,BTC,0.28,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.880995+00:00
BTCX-00002631,2024-09-23 20:39:00+00:00,BTC,0.16,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.881051+00:00
BTCX-00002632,2024-09-23 14:23:00+00:00,BTC,0.03,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881107+00:00
BTCX-00002633,2024-09-23 19:51:00+00:00,BTC,0.07,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881165+00:00
BTCX-00002634,2024-09-23 10:21:00+00:00,BTC,0.41,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:28.881232+00:00
BTCX-00002635,2024-09-24 11:47:00+00:00,BTC,0.17,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:28.881363+00:00
BTCX-00002636,2024-09-24 12:36:00+00:00,BTC,0.17,VENDA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881442+00:00
BTCX-00002637,2024-09-24 17:54:00+00:00,BTC,0.16,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881499+00:00
BTCX-00002638,2024-09-24 16:13:00+00:00,BTC,0.49,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881555+00:00
BTCX-00002639,2024-09-24 20:49:00+00:00,BTC,0.12,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881611+00:00
BTCX-00002640,2024-09-24 09:38:00+00:00,BTC,0.26,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.881672+00:00
BTCX-00002641,2024-09-24 13:00:00+00:00,BTC,0.27,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:28.881732+00:00
BTCX-00002642,2024-09-24 19:08:00+00:00,BTC,0.18,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.881792+00:00
BTCX-00002643,2024-09-24 19:20:00+00:00,BTC,0.07,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:28.881856+00:00
BTCX-00002644,2024-09-24 20:20:00+00:00,BTC,0.15,COMPRA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.881915+00:00
BTCX-00002645,2024-09-24 20:45:00+00:00,BTC,0.39,VENDA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:28.881969+00:00
BTCX-00002646,2024-09-24 19:38:00+00:00,BTC,0.22,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:28.882023+00:00
